item_db[501,"name"] = "Poção Vermelha"
item_db[19729,"name"] = "Tiara de Gatinha Kafra"
item_db[19735,"name"] = "Presilhas de Barbatana"
item_db[19738,"name"] = "Chapéu do Xerloque"
item_db[19742,"name"] = "Milagre de Asgard"
item_db[19746,"name"] = "Capuz do Coração Gelado"
item_db[19750,"name"] = "Lacinho Frufru"
item_db[19751,"name"] = "Coroa da Luz e Trevas"
item_db[19752,"name"] = "Asinhas Elegantes"
item_db[19756,"name"] = "Chapéu do Amor Materno"
item_db[19759,"name"] = "Chapéu da Corporação Sombrinha"
item_db[19760,"name"] = "Véu do Arco-Íris"
item_db[19762,"name"] = "Pombinhos Apaixonados"
item_db[19767,"name"] = "Fivela de Sakura"
item_db[19768,"name"] = "Tiara de Sakura"
item_db[19769,"name"] = "Orelhas de Fada Travessa"
item_db[19770,"name"] = "Caneca de Chá Oriental"
item_db[19771,"name"] = "Presilha de Borboleta"
item_db[19772,"name"] = "Touca de Abelha"
item_db[19773,"name"] = "Presilha de Angeling"
item_db[19774,"name"] = "Coroa do Imperador"
item_db[19775,"name"] = "Peruca Maravilinda"
item_db[19776,"name"] = "Orelhas de Fada Animada"
item_db[19777,"name"] = "Estrelinha Lumma"
item_db[19780,"name"] = "Orelhinhas de Coelhinho de Lã"
item_db[19783,"name"] = "Costume: Grampa Beard"
item_db[19784,"name"] = "Gálea da Morrigane"
item_db[19785,"name"] = "Pão de Forma Sem Casca"
item_db[19787,"name"] = "Olhos de Valquíria"
item_db[19796,"name"] = "Elmo com Chifres"
item_db[19801,"name"] = "Máscara da ANBU"
item_db[19802,"name"] = "Nove Caudas Dorminhoca"
item_db[19803,"name"] = "Cata-vento Vermelho"
item_db[19804,"name"] = "Cata-vento elegante"
item_db[19805,"name"] = "Pergaminho dos Selos"
item_db[19806,"name"] = "Presilha do Festival"
item_db[19807,"name"] = "Elmo do Xogum"
item_db[19811,"name"] = "Chapéu de Guaraná Chique"
item_db[19816,"name"] = "Chapéu de Peco"
item_db[19817,"name"] = "Sopro do Ifrit"
item_db[19819,"name"] = "Capuz do Mestre Necromante"
item_db[19823,"name"] = "Capuz de Gatinho Fofinho"
item_db[19824,"name"] = "Chapéu de Druida Maligno"
item_db[19826,"name"] = "Asinhas do Inverno"
item_db[19827,"name"] = "Bonequinho de Amistr"
item_db[19830,"name"] = "Óculos Hi-Ban"
item_db[19831,"name"] = "Bonequinho de Filir"
item_db[19834,"name"] = "Boné do Melhor Pai do Mundo"
item_db[19835,"name"] = "Bonequinha de Lif"
item_db[19836,"name"] = "Chifres Majestosos do Bafomé"
item_db[19839,"name"] = "Bonequinho de Vanilmirth"
item_db[19840,"name"] = "Elmo Solar Dourado"
item_db[19841,"name"] = "Elmo do Espírito do Dragão"
item_db[19848,"name"] = "Gorro de Angeling"
item_db[19852,"name"] = "Boné de Pingu"
item_db[19862,"name"] = "Chifres de Succubus"
item_db[19865,"name"] = "Coroa de Bufão"
item_db[19868,"name"] = "Chapéu do Explorador"
item_db[19871,"name"] = "Ritmo do Momento"
item_db[19873,"name"] = "Chapéu Frelldora"
item_db[19874,"name"] = "Tiara Carnavalesca"
item_db[19875,"name"] = "Touca de Coelho"
item_db[19876,"name"] = "Cartola da Mekoro"
item_db[19877,"name"] = "Olho do Beholder"
item_db[19878,"name"] = "Coelho de Pano"
item_db[19879,"name"] = "Orelhas Fabulosas"
item_db[19880,"name"] = "Tiara Estelar"
item_db[19881,"name"] = "Coelhinho Carinhoso"
item_db[19882,"name"] = "Vaso de Planta Anti-Z"
item_db[19883,"name"] = "Gorro da Piamette"
item_db[19884,"name"] = "Elmo do Gato Cavaleiro"
item_db[19892,"name"] = "Chapéu da Amoeba Alada"
item_db[19893,"name"] = "Chapéu de Bruxinha"
item_db[19903,"name"] = "Chapéu de Bruxa Maligna"
item_db[19904,"name"] = "Boina da Caveira"
item_db[19905,"name"] = "Gorro do Bicho Papão"
item_db[19907,"name"] = "Máscara do Folião"
item_db[19910,"name"] = "Chapéu de Bruxa Brilhante"
item_db[19911,"name"] = "Telhado"
item_db[19912,"name"] = "Olhos Felinos"
item_db[19913,"name"] = "Chapéu de Esterco"
item_db[19915,"name"] = "Pequeno Par de Chifres"
item_db[19917,"name"] = "Chapéu de Abóbora Iluminado"
item_db[19918,"name"] = "Máscara de Lude"
item_db[19919,"name"] = "Máscara de Quve"
item_db[19920,"name"] = "Máscara de Sussurro Assustador"
item_db[19922,"name"] = "Chapéu Arcebispal"
item_db[19924,"name"] = "Máscara de Odin"
item_db[19929,"name"] = "Laço Clássico"
item_db[19930,"name"] = "Cartola da Gótica-Valquíria"
item_db[19934,"name"] = "Chapéu Flamejante"
item_db[19935,"name"] = "Boné do D Fléchi"
item_db[19936,"name"] = "Gorro de Lã do Ioxi"
item_db[19937,"name"] = "Chapéu da Fauna e Flora"
item_db[19944,"name"] = "Fadinha Angelical"
item_db[19951,"name"] = "Máscara de DanbRO"
item_db[19952,"name"] = "Goma de Mascar Visual"
item_db[19954,"name"] = "Óculos Visuais 3D"
item_db[19956,"name"] = "Chapéu Vermelho de Fanfarra"
item_db[19957,"name"] = "Capacete de Motociclista"
item_db[19958,"name"] = "Boina da Lutadora de Rua"
item_db[19959,"name"] = "Penteado de Argiope"
item_db[19960,"name"] = "Correntes de Marionete"
item_db[19971,"name"] = "Adorno de Penas de Cisne"
item_db[19976,"name"] = "Chapéu de Gato Natalino"
item_db[19984,"name"] = "Chapéu Visual de Inverno"
item_db[19986,"name"] = "Boné de Lunático"
item_db[19987,"name"] = "Gorro Visual de Inverno"
item_db[19990,"name"] = "Gorro de Coelho de Inverno"
item_db[19991,"name"] = "Tiara de Galanthus"
item_db[19992,"name"] = "Hálito Gelado"
item_db[19996,"name"] = "Cavalo Rei"
item_db[19998,"name"] = "Casco de Espinhoso"
item_db[20006,"name"] = "Máscara do Chefão do Mal"
item_db[20010,"name"] = "Orelhas Solares"
item_db[20011,"name"] = "Elmo Primarino"
item_db[20012,"name"] = "Chapéu Deciduai"
item_db[20015,"name"] = "Barba Charmosa"
item_db[20016,"name"] = "Chapéu de Lagosta"
item_db[20023,"name"] = "Boina Militar Vermelha"
item_db[20027,"name"] = "Chapéu da Mimosa Rosa"
item_db[20032,"name"] = "Turbante do Oráculo"
item_db[20033,"name"] = "Coroa de Dewata"
item_db[20034,"name"] = "Familiar de Estimação"
item_db[20035,"name"] = "Rosa Celeste"
item_db[20037,"name"] = "Chapelão do Duque Coruja"
item_db[20044,"name"] = "Chapéu de Carmen Miranda"
item_db[20047,"name"] = "Guizos de Cerejeira"
item_db[20048,"name"] = "Tiara Elegante"
item_db[20052,"name"] = "Balão de AFK"
item_db[20054,"name"] = "Chupeta de Neném"
item_db[20062,"name"] = "Brilho do Sol Nascente"
item_db[20069,"name"] = "Tiara de Grifo Real"
item_db[20070,"name"] = "Capuz de Alpaca Fofinha"
item_db[20071,"name"] = "Filhotinho de Worg"
item_db[20080,"name"] = "Visual de Plumas e Paetês"
item_db[20098,"name"] = "Adorno Vampiresco"
item_db[20099,"name"] = "Esplêndido Brilhante"
item_db[20100,"name"] = "Chapéu Ragtoberfest"
item_db[20101,"name"] = "Asas de Bragi"
item_db[20108,"name"] = "Óculos Julieta de Quartzo Rubi"
item_db[20109,"name"] = "Chapéu Jolly Roger"
item_db[20112,"name"] = "Chapéu de Praia Azul"
item_db[20113,"name"] = "Chapéu do Oráculo"
item_db[20115,"name"] = "Óculos do Sabe-Tudo"
item_db[20116,"name"] = "Fones de Sereia"
item_db[20129,"name"] = "Gorro de Poporing"
item_db[20130,"name"] = "Cartola Sussurrante"
item_db[20131,"name"] = "Fone dos Vocalroks"
item_db[20132,"name"] = "Aura Fantasmagórica"
item_db[20133,"name"] = "Fantasia de Poring"
item_db[20134,"name"] = "Elmo do Cavaleiro Branco"
item_db[20135,"name"] = "Coroa dos 11 Anos e um Segredo"
item_db[20136,"name"] = "Orelhas dos 11 Anos e um Segredo"
item_db[20142,"name"] = "Óculos de Motociclista"
item_db[20144,"name"] = "Orelhas de Elfo Ancestral"
item_db[20145,"name"] = "Visor do Ciborgue"
item_db[20148,"name"] = "Chapéu do Dartanham"
item_db[20154,"name"] = "Folhas Outonais"
item_db[20155,"name"] = "Chapéu de Lady Emplumado"
item_db[20156,"name"] = "Leque Portátil"
item_db[20167,"name"] = "Fone de Ouvido de Deviruchi"
item_db[20168,"name"] = "Lenço de Caveira"
item_db[20171,"name"] = "Chapéu Torta Holandesa"
item_db[20172,"name"] = "Miniabóbora Elegante"
item_db[20174,"name"] = "Chapéu de Bruxa Laranja"
item_db[20175,"name"] = "Fone de Ouvido de Diabolik"
item_db[20176,"name"] = "Máscara Feliz do Pierrot"
item_db[20183,"name"] = "Presença Misteriosa"
item_db[20188,"name"] = "Faixa de Morpheus"
item_db[20195,"name"] = "Gato Rabugento"
item_db[20196,"name"] = "Gorro de Leopardo"
item_db[20197,"name"] = "Boina de Amistr"
item_db[20198,"name"] = "Orelhas Peludinhas"
item_db[20200,"name"] = "Chapéu de Camponesa"
item_db[20202,"name"] = "Balão de Deviruchi"
item_db[20203,"name"] = "Bandana para Testa"
item_db[20204,"name"] = "Boina de Caça"
item_db[20209,"name"] = "Bolhas de Sabão"
item_db[20212,"name"] = "Boneco de Loki e Nidhogg"
item_db[20215,"name"] = "Máscara Macabra"
item_db[20217,"name"] = "Véu das Mil e Uma Noites"
item_db[20218,"name"] = "Auréola dos Aesir"
item_db[20219,"name"] = "Chapéu da Banda Sagrada"
item_db[20220,"name"] = "Véu da Meia-Noite"
item_db[20222,"name"] = "Gorro Natalino Azul"
item_db[20231,"name"] = "Sr. Neves"
item_db[20232,"name"] = "Fita Macabra da Celine"
item_db[20234,"name"] = "Máscara de Bafomé"
item_db[20236,"name"] = "Gorro de ArchAngeling"
item_db[20239,"name"] = "Cachecol de Lutie"
item_db[20240,"name"] = "Flocos de Neve"
item_db[20242,"name"] = "Chapéu do Jack Frost"
item_db[20243,"name"] = "Cartola do Willie Wootan"
item_db[20246,"name"] = "Ilusões do Tempo"
item_db[20247,"name"] = "Mão Diabólica"
item_db[20248,"name"] = "Peruca de Saiadim"
item_db[20251,"name"] = "Capuz da Pastora"
item_db[20255,"name"] = "Candura do Amor"
item_db[20257,"name"] = "Capuz com Orelhas de Coelho"
item_db[20262,"name"] = "Orelhas de Raposa"
item_db[20266,"name"] = "Zíper Secreto"
item_db[20268,"name"] = "Família Eclipse Dorminhoca"
item_db[20269,"name"] = "Orelhas Incinerantes"
item_db[20277,"name"] = "Boina Estudantil"
item_db[20278,"name"] = "Cabeleira do Rei do Rock"
item_db[20279,"name"] = "Apiutube"
item_db[20280,"name"] = "Lápis do Ansioso"
item_db[20281,"name"] = "Chapéu Pré-Escolar"
item_db[20282,"name"] = "Boné do Mario Branco"
item_db[20283,"name"] = "Boné Abençoado"
item_db[20284,"name"] = "Boina de Cerejeira"
item_db[20285,"name"] = "Aura de Amatsu"
item_db[20286,"name"] = "Óculos da Persona"
item_db[20287,"name"] = "Cabeleira do Rei do Rock Saiadim"
item_db[20288,"name"] = "Elmo da Bijou"
item_db[20290,"name"] = "Cartola Carcomida"
item_db[20294,"name"] = "Maximilian Von Babe XXIX"
item_db[20295,"name"] = "Visor de Quartzo-Poring"
item_db[20298,"name"] = "Orelhas Brancas de Lunático"
item_db[20299,"name"] = "Torta de Baunilha"
item_db[20300,"name"] = "Máscara Vento da Colina"
item_db[20306,"name"] = "Boné do Príncipe Ali"
item_db[20311,"name"] = "Fone da Ratishune Meeku"
item_db[20312,"name"] = "Olho Maligno do Barão"
item_db[20313,"name"] = "CD Labial"
item_db[20314,"name"] = "Óculos da Gaga"
item_db[20315,"name"] = "Visor Holográfico"
item_db[20316,"name"] = "Elmo do Serafim"
item_db[20317,"name"] = "Fones de Ouvido Nekomimi"
item_db[20318,"name"] = "Fones do Pikachiu"
item_db[20319,"name"] = "Fone da Megarine Louca"
item_db[20324,"name"] = "Chapéu com Pombo"
item_db[20325,"name"] = "Aura de Byalan"
item_db[20326,"name"] = "Gola Escolar de Marinheiro"
item_db[20328,"name"] = "Carpa Dourada de Cospobre"
item_db[20340,"name"] = "Rabo de Cavalo Preto"
item_db[20341,"name"] = "Mecha de Cabelo Preto"
item_db[20342,"name"] = "Maria-Chiquinha Preta"
item_db[20344,"name"] = "Balões de Festa"
item_db[20346,"name"] = "Chapéu de Batedor"
item_db[20349,"name"] = "Meu Amigo Pingu"
item_db[20350,"name"] = "Mecha de Cabelo Loiro"
item_db[20351,"name"] = "Mecha de Cabelo Verde"
item_db[20352,"name"] = "Mecha de Cabelo Roxo"
item_db[20353,"name"] = "Mecha de Cabelo Vermelho"
item_db[20354,"name"] = "Mecha de Cabelo Castanho"
item_db[20355,"name"] = "Mecha de Cabelo Azul"
item_db[20356,"name"] = "Mecha de Cabelo Branco"
item_db[20357,"name"] = "Rabo de Cavalo Loiro"
item_db[20358,"name"] = "Rabo de Cavalo Verde"
item_db[20359,"name"] = "Rabo de Cavalo Roxo"
item_db[20360,"name"] = "Rabo de Cavalo Vermelho"
item_db[20361,"name"] = "Rabo de Cavalo Castanho"
item_db[20362,"name"] = "Rabo de Cavalo Azul"
item_db[20363,"name"] = "Rabo de Cavalo Branco"
item_db[20364,"name"] = "Maria-Chiquinha Loira"
item_db[20365,"name"] = "Maria-Chiquinha Verde"
item_db[20366,"name"] = "Maria-Chiquinha Roxa"
item_db[20367,"name"] = "Maria-Chiquinha Vermelha"
item_db[20368,"name"] = "Maria-Chiquinha Castanha"
item_db[20369,"name"] = "Maria-Chiquinha Azul"
item_db[20370,"name"] = "Maria-Chiquinha Branca"
item_db[20372,"name"] = "Chapéu Delicado de Cospobre"
item_db[20374,"name"] = "Chapéu Cyberpunk Florido"
item_db[20375,"name"] = "Chapéu do Marechal"
item_db[20377,"name"] = "Elmo do Visual de Aviador"
item_db[20379,"name"] = "Presilha de Relógio Retrô"
item_db[20381,"name"] = "Cartola Steampunk"
item_db[20382,"name"] = "Boneco da Artilharia Caçadora"
item_db[20383,"name"] = "Boneco da Artilharia Arcana"
item_db[20393,"name"] = "Elmo do Alquimista Metálico"
item_db[20395,"name"] = "Chapéu da Bruxa Sombria"
item_db[20397,"name"] = "Máscara de Jakk"
item_db[20398,"name"] = "Chapéu de Coelho Maldito"
item_db[20399,"name"] = "Fantasia do Tengu Corvo"
item_db[20401,"name"] = "Espírito angelical"
item_db[20404,"name"] = "Benção Angelingal"
item_db[20405,"name"] = "Cachecol do Eremes"
item_db[20406,"name"] = "Chapéu de Andrômeda"
item_db[20407,"name"] = "Aura da Fúria"
item_db[20410,"name"] = "Crânio Dracônico"
item_db[20430,"name"] = "Crânios Etéreos de Morroc"
item_db[20431,"name"] = "Fita Mágica de Cetim"
item_db[20432,"name"] = "Elmo da Khalitzburg"
item_db[20433,"name"] = "Chapéu da Catherine Johnson"
item_db[20435,"name"] = "Pingente Lunar"
item_db[20439,"name"] = "Aura Solar"
item_db[20440,"name"] = "Laço com Guizo"
item_db[20441,"name"] = "Cachecol com Laço"
item_db[20443,"name"] = "Elmo de Unicórnio"
item_db[20448,"name"] = "Dobra de Água"
item_db[20449,"name"] = "Casal de Gatinhos"
item_db[20450,"name"] = "Chapéu Multiclasse"
item_db[20451,"name"] = "Quepe da Estrela"
item_db[20452,"name"] = "Coroa do Príncipe Moranguinho"
item_db[20457,"name"] = "Penas Coloridas de Brasilis"
item_db[20458,"name"] = "Poring da Rosa Selvagem"
item_db[20462,"name"] = "Capa com Capuz de Gatinho"
item_db[20463,"name"] = "Boina Duplo-Tom"
item_db[20467,"name"] = "Mini Coroa da Primavera"
item_db[20468,"name"] = "Máscara da Gorila Chita"
item_db[20470,"name"] = "Choco-elmo"
item_db[20472,"name"] = "Elmo do Anjo"
item_db[20482,"name"] = "Gaiola Florida"
item_db[20487,"name"] = "Valsa da Primavera"
item_db[20495,"name"] = "Quati Preguiçoso"
item_db[20499,"name"] = "Cartola da Pata de Gato"
item_db[20504,"name"] = "Asas da Sarakura"
item_db[20506,"name"] = "Manto Invisível"
item_db[20507,"name"] = "Mochila de Poring"
item_db[20510,"name"] = "Asas das Mil Lâminas"
item_db[20511,"name"] = "Asas Azuis de Fada"
item_db[20512,"name"] = "Mochila de Caça"
item_db[20514,"name"] = "Espada de Thanatos"
item_db[20515,"name"] = "Círculo de Conjuração"
item_db[20516,"name"] = "Asas de Miguel"
item_db[20517,"name"] = "Miau-chila de Bichano"
item_db[20521,"name"] = "Miau-chila de Bichano Preto"
item_db[20527,"name"] = "Asas da Borboleta do Vale"
item_db[20528,"name"] = "Asas Douradas da Borboleta"
item_db[20530,"name"] = "Asas de Gabriel"
item_db[20535,"name"] = "Holograma Futurista"
item_db[20571,"name"] = "Voo das Valquírias"
item_db[20574,"name"] = "Mochila do Aluno Rebelde"
item_db[20575,"name"] = "Mochila do Aluno Esperto"
item_db[20576,"name"] = "Garfo do Glutão"
item_db[20700,"name"] = "Manteau de Aegir"
item_db[20701,"name"] = "Manteau Solar"
item_db[20702,"name"] = "Sobrepeliz TE"
item_db[20703,"name"] = "Manteau TE"
item_db[20704,"name"] = "Manteau Mágico TE"
item_db[20706,"name"] = "Mochila de Amistr"
item_db[20709,"name"] = "Manteau de Mana"
item_db[20710,"name"] = "Cardigã Arcangelical"
item_db[20717,"name"] = "Pele da Rainha Verme"
item_db[20718,"name"] = "Pele da Rainha Verme"
item_db[20721,"name"] = "Capa de Cinzas"
item_db[20725,"name"] = "Lacinho da Piamette"
item_db[20727,"name"] = "Asas Douradas da Justiça"
item_db[20732,"name"] = "Peça de VIT Suplementar"
item_db[20733,"name"] = "Autopeça - Motor"
item_db[20746,"name"] = "Visual de Asas da Fênix"
item_db[20761,"name"] = "Visual de Asas de Alfheim"
item_db[20764,"name"] = "Asas Negras do Arcanjo"
item_db[20765,"name"] = "Asas Imaculadas de Arcanjo"
item_db[20773,"name"] = "Motor E.X.C."
item_db[20798,"name"] = "Traje do Ceifeiro"
item_db[20799,"name"] = "Toalha do Mochileiro"
item_db[20806,"name"] = "Mochila de Amistr Explosiva"
item_db[20815,"name"] = "Capa do Serafim Caído"
item_db[20844,"name"] = "Sacola Mágica de Antonio"
item_db[20853,"name"] = "Asas de Rudo"
item_db[20862,"name"] = "EXE Backpack"
item_db[20904,"name"] = "Bata de Etran"
item_db[20908,"name"] = "Manto da Bruxa"
item_db[20909,"name"] = "Haori de Batalha"
item_db[20922,"name"] = "Manto Leviatã"
item_db[20939,"name"] = "Manto do Senhor do Tempo"
item_db[20941,"name"] = "Manto Fênix"
item_db[20963,"name"] = "Manto Temporal FOR"
item_db[20964,"name"] = "Manto Temporal AGI"
item_db[20965,"name"] = "Manto Temporal VIT"
item_db[20966,"name"] = "Manto Temporal INT"
item_db[20967,"name"] = "Manto Temporal DES"
item_db[20968,"name"] = "Manto Temporal SOR"
item_db[21000,"name"] = "Espada Aprimorada de Duas Mãos"
item_db[21001,"name"] = "Claymore de Vellum"
item_db[21002,"name"] = "Katzbalger de Vellum"
item_db[21003,"name"] = "Muramasa"
item_db[21004,"name"] = "Lâmina Escarlate"
item_db[21006,"name"] = "Espada de Duas Mãos TE"
item_db[21007,"name"] = "Espada Pesada"
item_db[21009,"name"] = "Grande Espada de Cinzas"
item_db[21010,"name"] = "Espada Esconjurante"
item_db[21011,"name"] = "Lâmina Gigante"
item_db[21012,"name"] = "Espada Mágica Celestial"
item_db[21015,"name"] = "Claymore Rubi"
item_db[21016,"name"] = "Espada Sobrenatural"
item_db[21018,"name"] = "Lindy Hop"
item_db[21024,"name"] = "Espada Veterana"
item_db[21038,"name"] = "Espada Ancestral"
item_db[21042,"name"] = "Espada Onimaru"
item_db[21203,"name"] = "Sorriso Maligno"
item_db[21204,"name"] = "Máscara de Quve"
item_db[22000,"name"] = "Botas Temporais FOR"
item_db[22001,"name"] = "Botas Temporais INT"
item_db[22002,"name"] = "Botas Temporais AGI"
item_db[22003,"name"] = "Botas Temporais VIT"
item_db[22004,"name"] = "Botas Temporais DES"
item_db[22005,"name"] = "Botas Temporais SOR"
item_db[22006,"name"] = "Botas Temporais FOR"
item_db[22007,"name"] = "Botas Temporais VIT"
item_db[22008,"name"] = "Botas Temporais DES"
item_db[22009,"name"] = "Botas Temporais INT"
item_db[22010,"name"] = "Botas Temporais AGI"
item_db[22011,"name"] = "Botas Temporais SOR"
item_db[22012,"name"] = "Botas de Mana"
item_db[22014,"name"] = "Sapatos Convergentes"
item_db[22015,"name"] = "Reencarnação do Arcanjo"
item_db[22033,"name"] = "Botas de Cinzas"
item_db[22035,"name"] = "Sapatos Relaxantes do Herói"
item_db[22036,"name"] = "Botas de Couro do Herói"
item_db[22037,"name"] = "Botas de Ungoliant do Herói"
item_db[22043,"name"] = "Peça de AGI Suplementar"
item_db[22044,"name"] = "Autopeça - Acelerador"
item_db[22067,"name"] = "Sapatos de Bruxa"
item_db[22070,"name"] = "Salto Alto de Gala"
item_db[22071,"name"] = "Salto Alto Elegante"
